"price","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","car_id"
NA,3,2.25,2477,4779,3,0,0,3,9,2161,0,7.80837447438078,0.893147180559945,11.4966944518598,0.348199999999999,-0.188000000000002,1235,5477,1,19708
NA,3,2.25,1658,3662,2,0,0,3,8,2055,0,7.8004023345004,0.893147180559945,11.49564704917,0.467799999999997,0.0349999999999966,2106,3035,5,18287
NA,3,2.5,1897,10369,1,0,0,3,8,1286,587,7.79085212368858,0.893147180559945,11.4960946175588,0.5471,0.125,1997,9386,10,10234
NA,2,1,864,4271,1,0,0,4,7,703,0,7.77558465155779,0.893147180559945,11.4965013241561,0.477899999999998,-0.183999999999997,1298,5244,3,15207
NA,4,2.25,2101,6855,2,0,0,3,9,1870,0,7.79387784460512,0.893147180559945,11.4960641078948,0.447499999999998,0.13000000000001,1972,8405,1,16809
NA,4,3,2247,10225,2,0,0,3,10,2507,0,7.79689443814454,0.893147180559945,11.4960742778862,0.382599999999996,0.171999999999997,2463,7723,12,10623
NA,3,1.75,1385,1000,3,0,0,3,8,1428,0,7.80837447438078,0.893147180559945,11.4963996630129,0.469099999999997,-0.201999999999998,1366,1182,2,20362
NA,4,2.5,2070,8684,2,0,0,3,8,2073,0,7.79689443814454,0.893147180559945,11.4966639604914,0.512499999999996,-0.131999999999991,1860,8315,10,11337
NA,3,2.5,1466,1999,2,0,0,3,7,1347,0,7.80389796852188,0.893147180559945,11.4956063511998,0.353099999999998,0.204000000000008,1540,2177,7,12625
NA,3,1.75,1643,6321,1,0,0,3,7,1036,439,7.78933582317062,0.893147180559945,11.4953824827521,0.396599999999999,0.0559999999999974,1334,8136,3,5855
NA,4,1.75,2470,8402,1,0,0,3,7,1338,1089,7.77712193087668,0.893147180559945,NA,0.422599999999996,-0.00499999999999545,1703,7987,4,19535
NA,4,2,2138,7633,2,0,0,3,7,2208,300,7.77353126274595,0.893147180559945,11.4964809927542,0.486999999999995,-0.0859999999999985,2028,6354,8,18390
NA,4,1.75,2386,7647,1,0,0,3,8,1353,744,7.78882987830781,0.893147180559945,11.4958403419124,0.440099999999994,0.0919999999999987,2076,11215,11,2735
NA,3,2,1398,6196,2.5,0,0,4,7,1580,0,7.77198844937744,0.893147180559945,11.497334555924,0.446199999999997,-0.203000000000003,1105,5482,4,11515
NA,4,2.5,2405,7628,2,0,0,3,9,2162,0,7.8004023345004,0.893147180559945,11.4960641078948,0.402699999999996,0.176000000000002,2452,7464,9,14149
NA,3,1,1335,7552,1.5,0,0,3,7,1482,0,7.77507169950756,0.893147180559945,11.4967960830403,0.307499999999997,-0.177999999999997,1064,6802,8,8314
NA,3,2.5,2104,3863,2,0,0,3,8,1925,0,7.80837447438078,0.893147180559945,11.4962471519174,0.0582999999999956,0.00200000000000955,1725,4223,7,20334
NA,2,2.5,1257,772,2,0,0,3,8,999,216,7.80439634879634,0.893147180559945,11.4963589956617,0.490499999999997,-0.164000000000001,1216,2847,8,20517
NA,4,2.25,1669,6574,1,0,0,3,8,1213,491,7.79287028784482,0.893147180559945,11.4958403419124,0.521899999999995,0.0910000000000082,1719,6986,11,19180
NA,3,1.75,1304,8215,1,0,0,4,7,1412,0,7.78984151218266,0.893147180559945,11.4960742778862,0.377899999999997,0.156000000000006,1746,9656,7,16753
NA,2,1.75,1046,2329,1,0,0,4,7,718,385,7.75171221535131,0.893147180559945,11.4963589956617,0.465299999999999,-0.132999999999996,1523,3505,5,18116
NA,3,2.5,2208,8599,1,0,0,3,8,1462,627,7.79488438721652,0.893147180559945,11.4955860015935,0.337399999999995,0.147000000000006,1973,9006,7,18563
NA,4,2.75,3021,4411,2,0,0,3,9,2634,0,7.80738142563979,0.893147180559945,NA,0.360699999999994,0.168999999999997,2698,6236,1,20543
NA,3,2.5,3304,43659,2,0,0,3,11,3431,0,7.79689443814454,0.893147180559945,NA,0.366299999999995,0.0750000000000028,2642,7160,7,6099
NA,4,3,2251,10314,2,0,0,3,8,1911,0,7.79438124255182,0.893147180559945,11.4959013739644,0.233799999999995,0.0400000000000063,1954,9005,12,13194
NA,4,1.5,1810,10685,1.5,0,0,3,6,1659,0,7.77044325205737,0.893147180559945,11.4972228212429,0.236399999999996,-0.0819999999999936,1659,8518,5,12002
NA,4,3.75,NA,2825,1.5,0,0,5,9,1880,664,7.76320059235807,0.893147180559945,NA,0.442999999999998,-0.158999999999992,1677,3584,6,3258
NA,4,1.5,1449,6618,1,0,0,3,8,1001,480,7.78120982619635,0.893147180559945,11.4965826456301,0.525999999999996,-0.0969999999999942,1514,6216,3,11606
NA,3,1.75,1011,247023,1,0,0,2,7,1111,0,7.79135704669855,0.893147180559945,11.495911545611,0.265499999999996,0.128,1360,13466,3,12784
NA,3,2.5,1887,2997,2,0,0,3,7,1667,379,7.80389796852188,0.893147180559945,11.4955045990273,0.544999999999995,0.216000000000008,2086,2856,11,14281
NA,3,1.75,1044,6000,1,0,0,3,7,849,432,7.77507169950756,0.893147180559945,11.4964911585068,0.364999999999995,-0.197999999999993,1449,3822,4,9439
NA,2,NA,1370,10124,1.5,0,0,4,7,1369,0,7.76112158953024,0.893147180559945,11.4966639604914,0.5212,-0.131,2004,8031,9,2473
NA,3,2,1114,6128,1.5,0,0,3,6,915,0,7.78069975222456,0.893147180559945,11.4970196352865,0.285299999999999,-0.103999999999999,804,9314,11,11482
NA,2,1.5,1496,4590,1,0,0,3,7,994,727,7.75799495853081,7.80887062919126,11.4964504948763,0.436699999999995,-0.100999999999999,2063,3553,9,14690
NA,3,2.25,2006,4510,2,0,0,3,8,1484,512,7.79588991771854,0.893147180559945,11.49564704917,0.481199999999994,0.00400000000000489,1673,4541,6,19128
NA,3,2.5,1661,6728,2,0,0,3,9,1625,0,7.80738142563979,0.893147180559945,11.4962471519174,0.130699999999997,0.0120000000000005,2299,5649,6,20809
NA,4,2.25,1934,15821,2,0,0,4,9,2100,0,7.78984151218266,0.893147180559945,NA,0.423199999999994,-0.0360000000000014,3002,16341,5,16269
NA,3,2.5,1757,5366,2,0,0,3,7,1610,0,7.80290046220476,0.893147180559945,11.4956979193036,0.167299999999997,0.168999999999997,1789,6067,3,17381
NA,NA,1,1030,5262,1,0,0,4,7,754,266,7.77198844937744,0.893147180559945,11.4964809927542,0.489999999999995,-0.0919999999999987,1166,5327,5,12
NA,3,2.5,2972,9553,1,1,4,3,9,1391,1421,7.78933582317062,7.7973963202128,NA,0.157299999999999,-0.123999999999995,2560,11406,10,17658
NA,4,3,2360,10826,1,0,0,3,8,1655,921,7.79135704669855,0.893147180559945,11.4959013739644,0.253799999999998,0.0750000000000028,2309,8560,3,2806
NA,3,1.5,1976,10792,1,0,0,5,7,1157,925,7.78171964012531,0.893147180559945,11.495870858404,0.271299999999997,0.00300000000000011,2367,9806,2,10426
NA,3,2.5,1953,20206,2,0,0,3,9,2304,0,7.79839932932396,0.893147180559945,11.4959013739644,0.247999999999998,0.112000000000009,2803,19635,5,5649
NA,4,3.5,3311,8304,2,0,0,3,10,2145,984,7.79940133341582,0.893147180559945,NA,0.4848,-0.00799999999999557,2755,5672,10,10406
NA,4,2.75,3123,8162,2,0,0,4,10,2973,0,7.79890045687141,0.893147180559945,NA,0.482099999999996,0.0100000000000051,2133,8575,6,17630
NA,3,1,1473,6613,1,0,4,3,7,1174,0,7.77609734062311,0.893147180559945,11.496511489702,0.316899999999997,-0.0549999999999926,1471,8607,2,8387
NA,3,2.5,NA,8498,1,0,0,4,7,1081,443,7.79839932932396,0.893147180559945,11.4957691331435,0.2639,0.456000000000003,1194,8199,9,3244
NA,4,2.75,2421,7508,2,0,0,3,8,2615,0,7.80389796852188,0.893147180559945,11.495911545611,0.286299999999997,0.0600000000000023,2615,6772,1,17295
NA,4,2.5,1858,6658,2,0,0,3,7,1986,0,7.79588991771854,0.893147180559945,11.4955453011387,0.107799999999997,-0.158000000000001,1858,6130,5,13151
NA,4,1.75,1710,5055,2,0,4,4,9,1537,253,7.77044325205737,0.893147180559945,11.4967960830403,0.307099999999998,-0.186999999999998,2062,9356,9,1833
NA,4,2,2823,7692,1,0,4,4,10,1419,1387,7.78629630715272,0.893147180559945,NA,0.499499999999998,-0.197000000000003,2750,8011,5,9936
NA,3,2.25,2071,10643,2,0,0,3,8,1988,0,7.79387784460512,0.893147180559945,11.4958403419124,0.5276,0.0970000000000084,2216,9640,6,10201
NA,4,2.5,1699,3676,1.5,0,0,3,7,1276,234,7.75118686729615,0.893147180559945,11.4967757576305,0.398499999999999,-0.097999999999999,1716,4219,7,15519
NA,5,2.75,3062,6685,2,0,0,3,8,2776,0,7.7999019592085,0.893147180559945,11.495911545611,0.295499999999997,0.0400000000000063,2516,7803,11,15186
NA,4,3.25,3787,6736,2,0,0,3,9,3097,0,7.80837447438078,0.893147180559945,NA,0.490600000000001,0.180999999999997,3299,8331,10,4929
NA,3,2.5,3184,7761,1,0,0,4,8,1656,1316,7.78273848891441,0.893147180559945,11.4953926596779,0.4191,0.0880000000000081,1919,8755,5,1132
NA,3,2.5,1732,6278,1,0,0,3,8,1257,371,7.79135704669855,0.893147180559945,11.4956572234037,0.526499999999999,-0.00600000000000023,1650,6804,5,4324
NA,4,2.5,2229,3472,2,0,0,3,7,2432,0,7.80389796852188,0.893147180559945,11.4957386135474,0.199199999999998,0.0360000000000014,1977,3336,1,18095
NA,3,1.75,1515,25315,1,0,4,4,9,958,736,7.79287028784482,0.893147180559945,NA,0.331399999999995,-0.0219999999999914,3645,11883,9,13950
NA,4,1.75,1870,3807,1,0,0,3,7,1159,730,7.7847730776122,0.893147180559945,11.4966639604914,0.504099999999994,-0.152999999999992,1466,3744,5,3964
NA,2,1,753,3671,1,0,0,4,6,799,0,7.75485852104068,0.893147180559945,11.4965013241561,0.484199999999994,-0.164999999999992,1322,3462,10,6109
NA,5,3,2130,4166,1,0,0,3,8,1177,821,7.80589000105312,0.893147180559945,11.4956572234037,0.527099999999997,-0.0279999999999916,1505,8703,10,13824
NA,3,2.5,1835,1019,2,0,0,3,8,1638,0,7.80688453121963,0.893147180559945,11.4965928103493,0.343599999999995,-0.168999999999997,1638,2427,4,21380
NA,3,1,1056,5414,1,0,0,4,7,1024,0,7.78018941794454,0.893147180559945,11.495881030361,0.301499999999997,0.027000000000001,1130,5584,7,7946
NA,4,2.5,2270,5757,2,0,0,3,7,2134,0,7.80738142563979,0.893147180559945,11.4953214190219,0.059899999999999,-0.0559999999999974,1475,6136,3,20700
NA,4,2.5,2416,4961,2,0,0,3,7,2600,0,7.80190195987517,0.893147180559945,11.495881030361,0.281299999999995,0.0120000000000005,2621,5077,12,14034
NA,NA,2,2265,2176,2,0,0,3,7,1543,0,7.78120982619635,0.893147180559945,11.4964809927542,0.4831,-0.128999999999991,1459,3498,4,379
NA,4,2.25,2339,10577,2,0,0,4,9,2914,0,7.79538727885397,0.893147180559945,11.4962471519174,0.132599999999996,-0.000999999999990564,2604,8489,3,10727
NA,4,3,2937,206971,2,0,0,3,10,3480,0,7.80339933974067,0.893147180559945,11.4954130132189,0.160199999999996,0.212000000000003,3480,161204,8,13299
NA,3,3.5,3086,22023,2,0,0,3,10,1994,1057,7.7973963202128,0.893147180559945,11.4954130132189,0.138799999999996,0.167000000000002,2977,22164,4,11911
NA,3,1.5,1556,5034,1.5,1,4,4,7,1676,0,7.76371966841437,0.893147180559945,11.4973243987416,0.1449,-0.128999999999991,1769,4865,7,9074
NA,4,2.5,3492,6704,2,0,2,3,9,2657,0,7.80837447438078,0.893147180559945,11.4953214190219,0.0930999999999997,-0.063999999999993,2278,7281,10,21599
NA,3,1,1431,5327,1,0,0,4,7,1034,456,7.77095858316901,0.893147180559945,11.4964809927542,0.494199999999999,-0.119,1711,5817,2,5269
NA,3,2.5,NA,6995,2,0,0,3,9,1932,0,7.79588991771854,0.893147180559945,11.4955453011387,0.104499999999994,-0.150999999999996,2326,8502,8,3094
NA,4,2.5,2161,3911,2,0,0,3,9,2009,0,7.80837447438078,0.893147180559945,11.4962471519174,0.0595999999999961,0.00600000000000023,1992,3787,4,20791
NA,NA,2.5,1594,6315,1,0,0,5,7,765,521,7.79940133341582,0.893147180559945,11.4956979193036,0.159199999999998,0.153999999999996,1374,8480,4,426
NA,4,3.25,3387,62343,2,0,0,3,10,3157,0,7.80787807327851,0.893147180559945,NA,0.457999999999998,0.194000000000003,4142,66882,4,19978
NA,4,1,1262,7417,1.5,0,0,4,7,1269,0,7.79287028784482,0.893147180559945,11.4962471519174,0.117799999999995,0.0259999999999962,1376,7007,5,1121
NA,4,2.5,3336,12382,2,0,0,3,9,3011,0,7.80389796852188,0.893147180559945,11.4959725733176,0.342299999999994,0.323000000000008,2993,9017,3,4283
NA,3,1.75,2212,4374,1,0,0,5,9,1408,930,7.77814547241947,0.893147180559945,11.497334555924,0.438099999999999,-0.200999999999993,1804,4409,9,18517
NA,4,1.75,1118,3852,1,0,0,5,7,854,355,7.7595594960077,0.893147180559945,11.4965013241561,0.486999999999995,-0.191000000000003,993,3442,4,19374
NA,4,2.75,3032,9109,2,0,3,4,9,2532,0,7.79135704669855,0.893147180559945,NA,0.500499999999995,-0.0319999999999965,2532,10727,7,12562
NA,4,2.5,2549,9239,2,0,0,3,8,2202,0,7.79789795052178,0.893147180559945,11.4962471519174,0.059899999999999,-0.0150000000000006,1978,9350,1,2553
NA,4,3.5,2952,9189,2,0,0,3,8,2023,1130,7.80240133566582,0.893147180559945,11.495881030361,0.304099999999998,0.0139999999999958,1520,3402,3,1120
NA,4,2.75,2297,3974,3,0,0,5,8,1825,616,7.75538194424027,0.893147180559945,11.4963589956617,0.490099999999998,-0.156999999999996,1404,3644,6,17100
NA,3,1,1080,5560,1,0,0,3,7,820,261,7.76579328242851,0.893147180559945,11.4964809927542,0.484399999999994,-0.105999999999995,1444,4765,3,15750
NA,4,3.5,2402,188612,2,0,0,5,8,2453,0,7.78832367733522,0.893147180559945,11.4960234268949,0.165199999999999,-0.304000000000002,2037,164539,10,13581
NA,5,2.75,2650,5488,2,NA,0,3,9,2973,0,7.80439634879634,0.893147180559945,11.4958403419124,0.506999999999998,0.097999999999999,3274,5969,5,8626
NA,4,3,2408,NA,2,0,0,3,11,2702,0,7.79387784460512,0.893147180559945,NA,0.5336,0.0660000000000025,2702,29316,1,1429
NA,4,2.5,2282,3953,2,0,0,3,7,2177,0,7.80389796852188,0.893147180559945,11.495911545611,0.299799999999998,0.0499999999999972,2589,4144,9,17111
NA,3,1,1061,7818,1,0,0,5,6,1390,0,7.75851674304564,7.79337419312129,11.4955351257661,0.00939999999999941,0.204000000000008,1368,5968,11,5551
NA,4,3.5,2941,3490,2,0,0,3,9,2289,677,7.80837447438078,0.893147180559945,NA,0.4482,-0.207999999999998,2938,3613,7,19686
NA,2,1,910,11155,1,0,0,3,6,906,0,7.7740450053722,0.893147180559945,11.4971212334253,0.286199999999994,-0.063999999999993,1120,11208,8,13366
NA,4,1,1511,6690,1,0,0,3,7,1338,0,7.78426481838906,0.893147180559945,11.4953926596779,0.436599999999999,0.0820000000000078,1816,8952,4,17883
NA,2,1,NA,4194,1,0,0,3,6,818,0,7.77198844937744,0.893147180559945,11.4965013241561,0.494599999999998,-0.161999999999992,861,4720,6,3039
NA,4,2.75,3058,8461,1,0,2,4,9,1784,1378,7.78273848891441,0.893147180559945,NA,0.360599999999998,-0.0249999999999915,2960,9649,4,10750
NA,4,2,2240,NA,1.5,0,0,3,7,1700,681,7.77301725605255,7.80638738977265,11.4967960830403,0.306699999999999,-0.161000000000001,1328,5813,8,1416
NA,4,2,1493,7929,2,0,0,5,6,1406,0,7.77198844937744,7.78528107863913,11.4970196352865,0.292699999999996,-0.111999999999995,1333,9569,3,11387
NA,2,2.25,1518,1953,2,0,0,3,8,1430,0,7.79135704669855,0.893147180559945,11.4966639604914,0.5154,-0.140999999999991,1430,2074,4,9348
NA,5,2.25,2413,7265,1,0,0,3,8,1514,1006,7.78781721999343,0.893147180559945,11.4953926596779,0.439799999999998,0.0889999999999986,1935,6751,2,18474
NA,2,1,1118,15087,1,0,0,4,6,988,147,7.76682847920833,0.893147180559945,11.495870858404,0.252099999999999,0.00400000000000489,2315,11037,2,8000
NA,4,2.5,2151,4140,1.5,0,2,5,7,1254,773,7.76371966841437,0.893147180559945,11.4965928103493,0.367100000000001,-0.177999999999997,1408,5110,4,9347
NA,2,1,949,6748,1,0,0,3,7,909,0,7.77147364885127,0.893147180559945,11.4964098295923,0.328299999999999,-0.11999999999999,1098,5637,8,18377
NA,3,3.5,2446,4089,2,0,2,3,9,1761,558,7.80539236481494,0.893147180559945,11.4955860015935,0.347299999999997,0.183999999999997,2126,3893,11,18753
NA,3,2.5,2069,45757,1,0,0,4,9,2479,0,7.77353126274595,7.79789795052178,NA,0.448299999999996,0.0370000000000061,3210,42255,10,3551
NA,3,2.5,1642,6816,1,0,0,3,7,1259,491,7.78680353516258,0.893147180559945,11.4966639604914,0.558599999999998,-0.141999999999996,2108,7128,11,6229
NA,2,1,618,11609,1,0,0,3,5,932,0,7.76682847920833,0.893147180559945,11.4955961764484,0.549399999999999,-0.0369999999999919,1658,8191,8,5731
NA,3,1.75,1598,7766,1,0,0,3,7,1006,551,7.79034694560257,0.893147180559945,11.4955453011387,0.0967999999999947,-0.171999999999997,1491,7274,4,10108
NA,4,2.5,4253,21934,2,0,0,3,9,3784,0,7.79789795052178,0.893147180559945,11.4958505141798,0.473399999999998,0.174000000000007,3156,27955,4,8958
NA,3,1.75,1087,9588,1,0,0,3,7,1302,0,7.79085212368858,0.893147180559945,11.4973243987416,0.205099999999995,-0.0900000000000034,1432,8208,5,17344
NA,3,1.5,1628,79680,1,0,0,4,6,1569,0,7.77507169950756,0.893147180559945,11.4955860015935,0.274299999999997,0.174000000000007,1617,198800,5,17186
NA,4,1.75,1744,4050,1,0,0,2,7,799,734,7.78222919427646,0.893147180559945,11.4973243987416,0.216899999999995,-0.116,784,7148,11,12687
NA,3,1,895,8324,1,0,0,4,7,755,0,7.78324752430336,0.893147180559945,11.49564704917,0.488,0.0100000000000051,1622,9859,3,18369
NA,2,2.5,2185,5842,1,0,0,3,8,2099,0,7.80489448081162,0.893147180559945,11.4958505141798,0.519599999999997,0.180000000000007,2099,6080,12,4445
NA,4,2.25,2490,49299,2,0,0,4,10,2970,0,7.79135704669855,0.893147180559945,11.4960742778862,0.393299999999996,0.125,2970,40119,1,1879
NA,4,2.5,2073,10915,2,0,0,3,9,2102,0,7.79287028784482,0.893147180559945,11.4960641078948,0.4161,0.179000000000002,2060,10761,6,8282
NA,4,2,1426,3044,2,0,0,3,7,1489,113,7.76268124672188,7.78933582317062,11.496511489702,0.356299999999997,-0.0810000000000031,1498,3223,1,17541
NA,3,1.75,3152,4860,2,0,0,4,8,1706,1156,7.78273848891441,0.893147180559945,11.4964809927542,0.496199999999995,-0.111999999999995,1392,5687,12,6669
NA,2,1,924,27635,1,0,0,3,6,1053,0,7.77609734062311,0.893147180559945,11.495870858404,0.249199999999995,0,1529,15822,6,15987
NA,4,2,1222,7376,1,0,0,4,7,1126,0,7.78273848891441,0.893147180559945,11.4953926596779,0.432499999999997,0.0790000000000077,1213,6950,4,6057
NA,4,NA,1647,6200,1,0,0,3,7,1025,711,7.78984151218266,0.893147180559945,11.4956572234037,0.527799999999999,0.00800000000000978,1176,5282,5,2399
NA,3,1.75,1471,7358,1,0,0,4,7,1307,0,7.78069975222456,0.893147180559945,11.4953723057226,0.352499999999999,0.0180000000000007,1315,8273,12,7966
NA,3,1,NA,7819,1,0,0,3,6,905,0,7.77609734062311,0.893147180559945,11.4967960830403,0.300599999999996,-0.134,1047,6832,11,3110
NA,3,2.5,1250,12390,1,0,0,3,7,1310,298,7.7963923040642,0.893147180559945,11.4953417740129,0.148199999999996,-0.0999999999999943,2062,8212,1,12021
NA,3,1.75,1325,4584,1,0,0,2,6,1332,0,7.77967882309046,0.893147180559945,11.496511489702,0.338799999999999,-0.0750000000000028,1444,5232,3,11996
NA,3,3,1253,8919,1,0,0,3,6,910,418,7.7973963202128,0.893147180559945,11.4953214190219,0.0860999999999947,-0.0519999999999925,1258,8189,10,15977
NA,4,1.5,1716,9113,1,0,0,4,7,1570,0,7.78069975222456,0.893147180559945,11.4953315965692,0.110699999999994,-0.0120000000000005,1511,10638,6,1676
NA,3,2.75,2373,46735,2,0,0,4,8,1713,530,7.7847730776122,0.893147180559945,11.4960437676017,0.559599999999996,0.0829999999999984,1886,20100,8,2955
NA,4,2.5,2753,6405,2,0,0,3,9,2374,0,7.80389796852188,0.893147180559945,11.4953723057226,0.345599999999997,0.070999999999998,2711,29485,7,20597
NA,3,2,1109,8127,1,0,0,3,7,1080,0,7.78222919427646,0.893147180559945,11.4956572234037,0.529599999999995,-0.0409999999999968,1080,7088,9,4069
NA,5,2.75,2936,2851,2,0,0,3,8,2032,0,7.80787807327851,0.893147180559945,11.4962471519174,0.125899999999994,0.0330000000000013,1624,4026,4,5644
NA,2,1,1097,2669,1,0,0,4,7,801,268,7.76060116276856,0.893147180559945,11.4963589956617,0.456499999999998,-0.147999999999996,1176,1140,5,14516
NA,2,1,534,3137,1,0,0,4,6,478,0,7.7595594960077,0.893147180559945,11.4966944518598,0.346899999999998,-0.191000000000003,682,4516,8,5995
NA,3,1,805,5310,1,0,0,5,6,888,0,7.78578882173203,0.893147180559945,11.4957386135474,0.170099999999998,0.122,1042,4810,3,17752
NA,5,1,1135,10333,1.5,0,0,5,6,1670,0,7.78426481838906,0.893147180559945,11.4970196352865,0.270199999999996,-0.0810000000000031,1692,7296,9,15637
NA,3,1,1244,7718,1,0,0,4,6,1003,201,7.77814547241947,0.893147180559945,11.4973243987416,0.220399999999998,-0.116,1196,8028,2,4570
NA,4,2.75,2630,NA,1,0,2,5,8,1891,983,7.78984151218266,0.893147180559945,11.495881030361,0.325899999999997,-0.00399999999999068,2205,5957,2,1500
NA,5,2.5,2093,98005,1,0,0,4,8,1693,704,7.78933582317062,0.893147180559945,11.495911545611,0.278999999999996,0.046999999999997,2014,11321,12,12852
NA,5,1.5,1641,6512,1,0,0,5,6,696,810,7.76060116276856,0.893147180559945,11.49699931442,0.269199999999998,-0.149999999999991,1099,7781,5,13544
NA,2,NA,1342,40668,1,0,0,3,8,1379,0,7.78832367733522,7.80489448081162,11.4955860015935,0.348399999999998,0.155000000000001,1491,31123,12,2152
NA,NA,4,2649,6774,NA,0,0,3,10,2812,0,7.80339933974067,0.893147180559945,11.4960742778862,0.381599999999999,0.230000000000004,3058,6577,1,572
NA,3,1.75,1204,8249,1,0,0,5,7,1152,0,7.77250298502038,0.893147180559945,11.49699931442,0.255699999999997,-0.147999999999996,1152,7585,9,12040
NA,4,2.25,1798,6095,1,0,0,3,8,1598,0,7.7847730776122,0.893147180559945,11.4953926596779,0.434199999999997,0.0829999999999984,1623,6860,4,12713
NA,3,2.25,2530,76329,1.5,0,0,3,9,2856,0,7.80439634879634,0.893147180559945,11.4960742778862,0.3917,0.132000000000005,3756,67629,5,13377
NA,4,2.75,3587,14190,1,0,0,4,7,1731,1503,7.78171964012531,0.893147180559945,11.4956267003919,0.195399999999999,0.0160000000000053,2222,8989,10,9054
NA,3,1,1336,7994,1,0,0,3,7,1366,0,7.77814547241947,0.893147180559945,11.4971110740759,0.562099999999994,-0.159999999999997,1531,7817,7,4305
NA,NA,2.75,2156,4602,2,0,0,3,9,2490,0,7.80389796852188,0.893147180559945,11.4960641078948,0.421399999999998,0.176000000000002,2549,5385,6,614
NA,3,1,1467,10467,1,0,0,4,7,1486,0,7.78171964012531,0.893147180559945,11.4962471519174,0.0893999999999977,0.0120000000000005,1458,8993,7,15651
NA,5,3.5,3033,5258,2,0,2,3,8,2217,639,7.80787807327851,0.893147180559945,11.4959725733176,0.316199999999995,0.326000000000008,2225,5355,4,21319
NA,3,3.5,3219,80262,1.5,0,0,3,9,2998,0,7.80389796852188,0.893147180559945,11.4956979193036,0.2239,0.185000000000002,2412,54436,3,9477
NA,1,1,788,6354,1,0,0,4,6,822,0,7.77095858316901,0.893147180559945,11.4954130132189,0.126999999999995,0.161000000000001,2090,9082,9,3662
NA,3,1,1042,6061,1,0,0,3,7,905,0,7.78375630070711,0.893147180559945,11.4967960830403,0.3112,-0.158999999999992,905,4650,9,6590
NA,3,1.75,1805,12148,1,0,0,5,8,1880,0,7.78069975222456,0.893147180559945,11.4968875422725,0.561599999999999,-0.0729999999999933,2372,20389,11,18677
NA,3,1.75,1926,9153,1,0,0,5,8,1395,613,7.79034694560257,0.893147180559945,NA,0.358999999999995,0.0640000000000072,2242,8426,6,8321
NA,3,2,1289,4548,1,0,0,5,7,1029,0,7.77609734062311,0.893147180559945,11.4964911585068,0.371299999999998,-0.197000000000003,926,5697,10,4017
NA,4,2.25,2113,11549,2,0,0,4,9,1925,0,7.79135704669855,0.893147180559945,11.4953824827521,0.420999999999999,0.0490000000000066,2335,12676,3,13605
NA,3,2,1098,6530,1,0,0,5,7,1058,0,7.78528107863913,0.893147180559945,11.4953417740129,0.118199999999995,-0.119,960,7353,5,18125
NA,4,3,2886,5439,1.5,0,0,3,7,1670,1272,7.77763383260273,0.893147180559945,11.4964809927542,0.481099999999998,-0.0829999999999984,1985,5256,7,12593
NA,3,2.25,1223,1014,3,0,0,3,8,1262,0,7.80787807327851,0.893147180559945,11.4963996630129,0.473999999999997,-0.176999999999992,1287,3821,5,8391
NA,3,2.5,1915,4025,2,0,0,3,7,2017,0,7.80339933974067,0.893147180559945,11.4959013739644,0.238899999999994,0.0840000000000032,1813,4091,4,11924
NA,3,2.25,2194,8798,2,0,0,4,7,1915,0,7.79135704669855,0.893147180559945,11.4953519513531,0.3827,0.00300000000000011,1915,8807,10,12397
NA,4,2.5,2750,4597,2,0,0,3,8,2746,0,7.80339933974067,0.893147180559945,11.4956979193036,0.144599999999997,0.158000000000001,2167,4604,3,10975
NA,4,3.5,2888,42089,2,0,0,3,9,1955,646,7.80688453121963,0.893147180559945,11.4953621285896,0.3932,0.0409999999999968,2574,5369,11,8800
NA,2,2,1090,3415,1,0,0,3,7,1231,0,7.80339933974067,0.893147180559945,11.4973243987416,0.162299999999995,-0.108999999999995,1429,3026,1,3575
NA,4,2.5,1799,9096,2,0,0,4,7,1401,437,7.79085212368858,0.893147180559945,11.4955961764484,0.564,-0.0619999999999976,1581,8623,1,11099
NA,4,2.25,1998,8543,1,0,0,5,8,1332,685,7.78832367733522,0.893147180559945,11.49564704917,0.467799999999997,0.0180000000000007,2136,8213,12,10523
NA,2,1,1527,9741,1,0,0,3,7,946,648,7.77250298502038,0.893147180559945,11.497334555924,0.454899999999995,-0.194000000000003,1643,5050,2,13318
NA,4,2.25,2038,32794,1,0,0,4,9,2134,0,7.79287028784482,0.893147180559945,11.4957386135474,0.153299999999994,0.118000000000009,2343,31315,5,6104
NA,2,1,757,4229,1,0,0,3,7,820,0,7.76216163122565,0.893147180559945,11.4965013241561,0.490099999999998,-0.161999999999992,1207,3907,6,3820
NA,3,2.5,2518,5825,2,0,0,3,9,2059,0,7.80589000105312,0.893147180559945,11.4966639604914,0.532899999999998,-0.155999999999992,1004,8428,4,21494
NA,3,1.75,1454,7072,1,0,0,3,7,1093,0,7.78426481838906,0.893147180559945,11.4972228212429,0.2378,-0.0789999999999935,1295,9616,4,3675
NA,3,1.75,2511,17122,1,1,4,3,8,1236,1255,7.78375630070711,0.893147180559945,11.4973243987416,0.1554,-0.123999999999995,2888,28201,1,9086
NA,2,2,1280,3396,1,0,0,3,8,1239,0,7.7522372875608,7.80787807327851,11.4965216551446,0.436899999999994,-0.164999999999992,1019,3509,8,19481
NA,2,1.5,1272,1126,2,0,0,3,8,1063,137,7.80140233458373,0.893147180559945,11.4963996630129,0.472699999999996,-0.174999999999997,1311,1228,4,19031
